SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5
49.08524269,3.437369996,16.52543185,12.27190394,9.70079929,4.088766643,0.16034379,0.9921272,3.317112154,0.420902449
46.31580197,2.726227686,15.56555734,13.12153832,11.94729192,6.675248671,0.190435022,0.771762985,2.235105786,0.451030316
47.91465327,3.287179727,16.83677421,12.51892734,8.648890561,4.499828345,0.150328341,1.032254609,4.690244244,0.420919355
44.03025219,4.679912187,15.08772761,14.45968946,9.696268161,6.687081491,0.223599287,1.124265576,3.291297921,0.719906117
48.60324334,1.849702911,15.3188103,11.25513768,12.24278501,6.877624637,0.189058032,0.721486329,2.697909219,0.244242539
46.02645317,4.800166082,11.84095834,14.02394343,10.54472832,6.964664461,0.197520765,1.771514358,2.993674089,0.836376988
46.34834956,2.641979962,8.496508328,11.04920673,16.00072371,11.41136885,0.167449434,1.211424302,2.284341047,0.38864807
47.94188626,1.888989662,15.45167096,11.34972533,12.59326441,6.713695084,0.200393626,0.695782945,2.878751074,0.285840654
48.20464751,2.612695965,14.84393852,12.45942411,11.13041038,6.145126023,0.207550614,1.05606636,2.869082017,0.471058501
47.47071523,2.32459688,14.97733691,11.36658748,10.87870557,7.656895863,0.174344766,1.263234883,3.007702103,0.87988031
48.20435485,2.14058621,15.36488083,10.90839028,10.2192409,7.790498852,0.185243037,1.132040784,3.735734588,0.319029676
48.45331213,2.856749743,15.68173263,11.02034976,9.036243868,5.318417075,0.246166733,1.720128037,4.53838257,1.128517452
46.10641088,1.98814897,13.73059049,10.2211914,12.64632984,10.92367273,0.171252383,1.051834165,2.735984822,0.424584311
45.56537524,1.939168153,14.68082277,9.857108486,13.34066468,10.3557671,0.17361139,0.994965859,2.670163478,0.422352854
46.52633145,2.877675532,15.26055511,11.42757495,10.6905493,7.008022298,0.204018116,1.460769713,3.651924284,0.892579259
46.5985347,2.931939363,16.03324556,11.33002471,10.97817769,5.841411757,0.202202715,1.382739776,3.798960094,0.902763635
49.57825933,2.537032231,15.1514395,11.39591819,9.966190356,5.528910877,0.212261661,1.162385285,4.00264846,0.464954114
47.98616601,1.959655108,15.98185047,10.42446962,11.75793065,7.757391205,0.172612108,0.507682671,3.218708131,0.233534028
46.53148658,3.206269027,14.15425726,14.05981437,10.91754897,6.300927424,0.223221261,0.862445783,3.145390501,0.598638837
46.85651542,3.399812144,14.06608845,14.35518006,10.2400312,5.673119368,0.213122552,1.055464069,3.501299073,0.639367657
47.07344667,2.996691145,13.89652029,14.12194258,11.17410257,6.074648491,0.213323776,0.772028905,3.210014922,0.467280653
47.25433467,3.474283769,13.2552586,15.0074041,10.46360537,5.17576585,0.213958825,0.998474514,3.464095254,0.692819051
47.12058567,2.813169294,14.07603911,13.82120878,11.43614474,6.309245626,0.21404549,0.682907039,3.09856328,0.428090979
48.37857644,1.923412466,16.9385693,10.25490919,11.14406171,7.058579923,0.18506019,0.702824219,3.104561657,0.309444908
44.85834238,2.993314338,16.01123219,13.36454655,10.96376364,7.198848581,0.209966417,0.972258285,2.606479659,0.821247956
47.86776765,3.134631873,14.23914607,14.57522224,10.05829042,4.998849154,0.244388181,0.928069166,3.534539806,0.419095434
47.93351041,3.551267251,15.00008355,13.1239261,9.831477551,4.946082842,0.224546092,1.438308753,3.327732628,0.623064832
49.94443946,3.358176653,14.59945386,12.2934535,8.675037799,4.382858819,0.228714702,1.582866943,4.130970381,0.804027894
48.9758872,2.449299996,15.42189304,11.84744813,10.34530923,5.521543343,0.209333237,0.835310403,3.964184964,0.429790462
48.15199785,1.466989108,19.4689257,7.999980602,13.01296123,6.29431277,0.143465877,0.438480215,2.788491693,0.234394954
49.20382293,2.750164048,14.8242287,13.52194107,9.523320567,4.619217455,0.236048117,1.24128751,3.611943164,0.468026438
50.13226229,3.007529726,16.51451523,11.90972839,7.643165317,4.151466952,0.218231148,1.722503525,4.141316666,0.559280756
47.84792371,2.735613412,15.84468908,12.45328373,10.02315795,6.368248839,0.211600001,0.909171297,3.168937816,0.437374165
47.92460582,1.789758007,15.38169167,11.12573099,12.9271664,6.565855087,0.184089395,0.623858505,3.190882846,0.286361281
48.39026968,1.86311145,15.10740372,11.27944278,12.17097806,6.875286276,0.21263772,0.577159525,3.219942615,0.303768171
47.82713485,2.326444779,14.64413901,12.83102219,11.2687169,6.491196369,0.218104198,0.862030878,3.146932,0.384278825
47.93283915,1.881702846,16.0450576,10.7506317,12.85830278,6.474676458,0.182100275,0.526067462,3.004654544,0.343967187
47.14174783,1.81001534,15.63934602,10.4855897,14.04287182,6.914665342,0.183035259,0.508431275,2.93873277,0.335564642
48.30538428,1.929790503,14.93314327,11.48222723,12.18495993,6.678489648,0.202072304,0.687045834,3.303882171,0.293004841
47.74630411,1.758421079,15.12242128,10.98251881,12.71235003,8.233548109,0.186185761,0.51718267,2.482476817,0.258591335
49.24466624,3.060987234,13.48488971,14.75771024,8.821020643,4.539774985,0.258529327,1.530493617,3.588387061,0.713540943
48.20752311,1.849419602,14.98949479,11.29938362,12.18982091,7.775736559,0.194137969,0.551760544,2.625971479,0.316751424
47.94806172,1.749553658,15.13878489,10.92713582,12.49387142,8.346400098,0.19553835,0.483700129,2.449375121,0.267578795
48.24119141,1.848437611,15.20163172,11.22449093,12.58553696,6.717000061,0.191914287,0.61614587,3.080729351,0.292921807
48.63028725,2.133087252,14.39833895,12.69725109,10.79875421,6.758194706,0.225614998,0.851183855,3.138099514,0.369188178
45.39190247,3.712577653,10.27625085,12.09805783,13.43501858,9.476303181,0.205114788,1.169154289,3.681810435,0.553809926
45.74570344,2.226698266,9.217495146,11.57418702,14.42693341,11.09206438,0.18642125,0.849252362,4.329115698,0.352129028
49.56363475,2.826313407,14.04904694,13.5601958,8.086969748,5.260656341,0.175355211,1.815442188,4.208525073,0.453860547
49.43964732,2.816182442,14.2626014,12.32487206,8.145732011,5.480957227,0.171595346,1.988487244,4.834951218,0.534973726
51.32366177,2.607763571,15.43097893,11.69537609,7.258617499,4.578986428,0.164268571,2.002023214,4.455784999,0.482538929
51.32106822,2.583412308,15.50047385,11.53089235,7.188625552,4.554157665,0.173588969,2.083067632,4.584791013,0.479922445
42.31232659,3.711792069,12.05018048,12.72556892,14.87871325,6.750624669,0.262874792,1.966303447,4.248056646,1.093559137
45.94949298,3.079089736,15.62153569,11.65380989,11.35818067,4.575570412,0.258385153,3.735818666,2.94989716,0.81821965
47.24508196,3.397515183,12.26823112,11.726566,10.70888524,6.784703573,0.18588229,2.56104488,4.48182854,0.64026122
38.71879407,5.028280723,11.65693827,13.05307603,15.80759299,6.256957122,0.247800282,2.405727738,5.461931217,1.362901551
40.12986548,4.439808741,12.04324931,13.21997022,13.61970314,8.482822981,0.289552744,2.177007668,4.1931527,1.404867017
41.72936252,3.19131672,8.362724342,13.5711386,15.24038051,13.80797432,0.221180367,1.674651348,1.716780942,0.484490327
46.98568877,3.872053934,11.89200733,14.39593691,9.746542092,8.346881436,0.183897021,0.929701604,3.095599847,0.551691062
48.212967,2.790461113,11.56491106,13.00995858,8.83646019,10.94480859,0.165360659,1.033504116,2.893811524,0.547757181
48.72234884,2.719813327,13.46664127,11.4481751,8.658581752,6.906492268,0.193544769,2.241044689,5.062723683,0.580634306
49.16363595,2.706911184,13.88185773,11.21331318,8.386317289,6.670237747,0.194080425,2.267676539,4.954158204,0.561811755
45.92258994,3.422484456,14.17010729,13.28343862,10.27766974,6.201337507,0.234976545,1.777648643,4.086548604,0.623198662
46.11739435,3.402018616,14.3686466,13.05838226,10.53495191,5.663179025,0.226116041,1.829484331,4.162590754,0.637236115
45.61063878,3.192019255,15.7735497,10.97582661,8.674415964,4.653300798,0.27981987,3.876023382,6.093854942,0.870550706
45.71403153,3.189110241,15.63492358,10.89128984,8.852887194,4.535163264,0.279564859,4.079576087,5.953696066,0.869757338
46.34145963,2.839370464,14.52165115,10.87939054,10.29926629,6.244519544,0.188592872,2.566958537,5.312032565,0.806758397
45.29848782,3.053945402,11.35781701,13.15151252,12.59369459,10.28536127,0.183849556,0.99074483,2.573893784,0.510693211
44.48890495,3.360376046,10.06051233,14.13517651,14.44137067,9.813122685,0.185542236,1.278179846,1.772959141,0.463855589
45.07098475,3.234022824,10.48234064,14.27272833,13.23382673,9.229798471,0.205334782,1.334676086,2.535884563,0.400402826
45.38354389,2.999047405,11.14951977,13.18063789,12.72044937,10.54767012,0.183615147,0.948678261,2.417599438,0.46923871
45.47388266,2.956411942,10.98241,13.13635015,12.5977691,10.81985814,0.193030333,0.934673191,2.448437382,0.457177105
46.88678068,2.993852879,12.78730382,12.62009054,10.70682979,7.855058063,0.223270384,1.552744036,3.856488455,0.517581345
48.03907016,2.91083762,14.18520869,11.90616427,9.685709688,6.498137505,0.194739137,1.773151086,4.202265579,0.604716266
46.51280315,3.209908114,11.11122039,13.6822786,13.05568396,8.672924808,0.17489884,0.76132436,2.397142918,0.421814848
47.05155535,3.164765042,15.31172731,11.15101378,8.490583237,4.260654555,0.215081119,3.185248958,6.29880421,0.870566436
45.4194834,2.46145615,9.794757045,11.37736509,10.25436504,15.80030151,0.183843198,1.297115897,2.788288502,0.623024171
48.70840132,2.370312763,11.0885876,12.52223414,10.67149394,10.90547331,0.223806355,0.864706373,2.329620698,0.315363501
49.91007525,3.006017191,15.01989606,11.47024627,8.600266131,4.616019618,0.203797776,2.078737311,4.493740953,0.601203438
45.36977999,3.298121217,10.64674755,14.20762184,13.00696555,8.678181452,0.216439205,1.298635229,2.854936179,0.422571781
46.05116711,3.42701515,12.14559169,14.48086814,12.05184355,7.010277191,0.229162107,1.677049967,2.406202127,0.520822971
39.78525519,3.905810953,9.556771482,14.86163145,13.99235998,10.55399981,0.259694877,1.817864141,4.290159372,0.976452738
43.61697784,4.089091673,11.95513062,12.33944697,12.6418483,9.551618716,0.208096268,0.936433208,3.766542457,0.894813954
47.62432543,3.664186124,14.88891056,13.53328282,8.852592921,5.75368069,0.18169518,1.322337141,3.583432711,0.595556422
46.03854969,2.218480069,16.39436418,11.55591614,10.84816401,6.645263694,0.193353768,0.895533239,3.846722322,1.363652887
45.94644386,2.018293163,16.32799169,10.75107632,12.05930165,6.670458905,0.232103714,1.190792966,3.754025284,1.049512445
46.02039685,2.0318056,16.34587606,10.90532442,12.05876624,6.765912649,0.233657644,1.198765304,3.382956325,1.056538912
45.38036201,2.142203684,15.80380454,11.31074653,11.31730248,7.346141879,0.191989953,1.626862232,3.910532197,0.970054499
45.51822811,2.134773535,15.72245532,11.27031328,11.35173415,7.537470537,0.192230792,1.628903029,3.682737282,0.961153961
45.70451592,2.051624937,15.72235348,11.23167353,11.73082575,7.698671792,0.203131182,1.107064941,3.646204714,0.903933759
46.02255206,2.065244307,15.22611489,10.65793622,12.06750595,7.866151112,0.192351186,1.184478353,3.563558805,1.154107113
45.49408937,1.903139197,15.26539165,10.85454333,13.85565891,7.904572855,0.23159895,0.815631084,2.618075086,1.057299554
45.72234487,2.076906869,14.93346695,11.51363615,11.61041596,8.66222133,0.192493807,1.063781567,3.059638411,1.165094097
45.78271388,2.36789619,15.20331631,11.0463719,11.71752921,8.709386414,0.182927603,1.077240327,2.96749222,0.945125947
45.18611497,1.949680346,15.2438738,10.97133216,13.04164418,8.707898749,0.202039414,0.919279334,2.889163622,0.888973422
45.51639878,2.096083326,14.62195325,10.86076563,11.95881356,9.275421866,0.192394122,1.326506839,3.047927928,1.103734698
46.30679401,2.065995425,14.39072675,10.43960719,12.06012108,9.434373197,0.183191713,1.099150275,3.05319521,0.96684515
45.79475555,1.940969772,14.83022216,10.80637347,10.80675357,9.452118419,0.192075134,1.496164199,3.528116929,1.152450802
45.99427779,2.115614724,14.6160498,11.08315426,12.20546956,9.642320952,0.193253268,0.722156949,2.390237789,1.037464913
47.29133312,1.907804047,14.32367166,10.09094896,11.74965032,9.639962249,0.181695624,1.170927352,2.957600983,0.686405689
46.54517855,1.833843561,14.36679651,10.00995301,13.4245454,9.706199619,0.222898112,1.124622294,2.228981123,0.536981816
44.98037342,1.830951428,13.671104,11.23954354,12.98958319,11.86049647,0.193267095,0.752724476,1.871639238,0.610317143
44.90821884,2.733455065,16.58432065,11.86647309,11.1990062,6.017680926,0.203989184,1.580916175,3.406619372,1.499320502
41.9490044,2.51003006,15.77152491,12.8196442,13.72894984,6.747611173,0.22356543,0.894261722,3.180726351,2.174681914
43.8389204,2.431505765,16.4767859,11.69632861,12.50635244,6.904655611,0.215449878,1.220882642,3.088114917,1.621003843
44.31702346,2.177012453,15.81144725,11.46816023,13.00075043,7.215825315,0.265738609,1.236706605,3.158201165,1.349134478
44.44633368,2.263423706,16.33116028,12.27456909,11.39831759,7.206416285,0.202997642,1.258585379,3.582908378,1.035287973
44.63092423,2.278333415,15.59234431,11.53149979,12.22569985,7.384241337,0.294962808,1.23070689,3.295446547,1.535840829
43.050887,2.524682559,15.08750297,12.04005964,13.11825058,7.69523244,0.212073335,1.837968903,2.363102875,2.070239698
43.46967579,2.309199925,15.64786792,11.40977304,13.83494341,7.950534831,0.202561397,0.952038566,2.66368237,1.559722757
44.2919904,2.59586757,15.33184283,12.39960964,11.17439868,8.92329477,0.212942262,1.074851416,2.484326385,1.510876046
43.17012547,2.182248327,12.79039992,11.42698572,13.81080307,11.26484669,0.20206003,0.848652127,2.879355432,1.424523214
45.1568101,1.917421319,17.52338521,10.06576263,11.55579586,6.316211404,0.297354108,1.538038491,4.306507775,1.322713102
44.66161434,2.23662288,15.56527597,10.54520527,11.81058326,7.033723537,0.20240931,2.054454501,4.513727622,1.376383311
44.58459204,2.265127833,15.56264168,10.61846019,11.76046281,7.280768035,0.202243557,2.062884277,4.277451221,1.385368362
44.67496831,2.245379888,15.4142295,10.53880581,11.93490211,7.353113418,0.202286476,1.941950174,4.339044919,1.355319392
44.73587234,2.231744422,15.4505383,10.55855049,11.63334649,7.442514202,0.201967821,1.959087863,4.402898497,1.383479574
45.2931443,2.174554161,15.47356363,10.3902473,11.14459007,7.83242193,0.191280227,1.932937032,4.369243082,1.198018264
45.09938094,2.163961327,15.1780652,10.41806823,11.42652477,8.231142619,0.192127408,1.870714232,4.226802967,1.193212321
43.6761822,2.477005703,14.95302627,10.26162195,12.89053988,8.270165981,0.19209432,2.113037518,3.811555715,1.354770466
43.30031899,2.389754571,14.83681668,11.62992672,12.32503209,8.318379741,0.203383368,1.566051932,3.803268977,1.627066942
43.55089564,2.466098523,14.85723291,10.42200323,12.89648244,8.348349919,0.202139223,2.051713116,3.83053828,1.374546718
43.73649388,2.473555171,14.96248475,10.35634137,12.86248689,8.399991439,0.191826728,1.928363419,3.725476972,1.36297938
43.88824735,2.505590548,15.16488473,10.62720165,12.65929418,8.426058538,0.202063754,1.525581342,3.616941195,1.384136714
41.34600559,2.662548103,13.59837786,11.94208727,14.91434991,8.81395234,0.204026675,1.224160047,3.070601452,2.223890752
41.81579342,2.568437906,13.66449574,11.63761449,14.39543459,8.882937422,0.20303857,1.664916271,3.268920971,1.898410626
40.36719013,2.542169414,12.98761551,11.64936218,16.57535461,9.256366858,0.225515029,1.209580608,3.300719965,1.886125694
42.3231377,2.545293342,14.35545445,11.42379169,13.15407599,9.499034754,0.193442294,1.394820752,3.278337825,1.832611207
42.54988359,1.260961462,9.593394805,10.41121002,14.38504836,14.75829296,0.211841526,1.54341683,4.024988988,1.260961462
44.15982698,1.557273496,10.86046581,10.07251171,12.22560816,16.51316635,0.18201898,1.031440887,2.437031899,0.960655728
42.68882604,1.574296464,10.56302143,10.61043112,11.97480988,19.16578985,0.192978276,0.406270055,1.828215248,0.995361635
48.44025627,1.86973089,15.91303573,9.673707165,12.06179656,7.539893046,0.152423714,0.975511769,2.957020049,0.416624818
46.81156808,2.77506916,14.96916868,12.40301766,11.50539622,6.765497075,0.192431803,0.810239171,3.180188745,0.587423399
46.38104071,3.903957297,13.96298493,14.22448111,10.29225105,5.343858429,0.243363572,1.11541637,3.52877179,1.003874733
46.49848211,3.896803573,13.85642621,14.00716064,10.02035204,5.212607376,0.22267449,1.113372449,3.977776114,1.194344991
46.88515961,3.878405212,14.04529511,13.9864912,9.569433225,4.891043649,0.253159609,1.27592443,4.080932899,1.134155049
46.70856245,3.858621486,14.14827878,14.00641722,9.59085183,4.861255416,0.232935155,1.235569085,4.192832796,1.164675777
47.28798868,1.632390404,21.41614077,8.45267151,12.8537911,4.137442344,0.133465882,0.420930859,3.418779902,0.246398552
49.29233484,3.621312513,13.72659519,12.81538395,8.284511027,4.116967019,0.252884952,1.567886702,4.53169834,1.79042546
44.63089874,3.398081427,12.59776529,13.72188378,11.46852481,9.448323967,0.227920096,1.067080448,2.683241127,0.756280318
44.85527078,3.334465469,12.64619257,13.46907257,11.54158636,9.404637901,0.216791873,1.083959363,2.715060119,0.732962998
44.86193661,3.220472912,12.56091428,11.87031436,12.46462107,7.735554537,0.213984911,1.818871744,4.482983888,0.77034568
46.10163866,3.38530057,16.10582392,12.61821136,10.56624117,5.86785432,0.184652758,0.984814711,3.375042083,0.810420439
39.662238,4.079663421,7.951180749,12.37049488,12.94668698,17.77567633,0.218553398,1.571503002,2.549789638,0.87421359
47.81636941,2.796458622,14.70957722,11.65034573,8.829843708,6.535313557,0.204868764,2.151122017,4.671007809,0.635093167
48.99196606,1.949364544,14.85230129,10.29828867,10.52038008,8.179079808,0.185653766,1.186121284,3.465536968,0.371307532
48.72826607,2.032451023,17.08876731,10.01601167,9.292649205,8.564607048,0.202233933,0.899941,2.780716574,0.394356169
50.47949762,1.879717029,16.47278901,9.65231056,9.034768944,7.82204828,0.202120111,1.222826669,2.859999565,0.373922205
50.71373214,1.848727685,16.70926553,8.856714876,8.728419236,8.223302382,0.191944405,1.212280449,3.061008135,0.454605169
52.56702438,2.188172361,17.28147287,9.69463556,7.643336943,5.098950477,0.244261101,1.088997407,3.562141052,0.631007844
51.9625497,1.897480335,18.4167209,8.90065002,8.959760084,4.708186499,0.202939073,1.379985698,3.247025172,0.324702517
52.67017165,1.634206521,19.23491526,8.352480279,8.81050472,4.40525236,0.182706319,1.197741425,3.288713744,0.223307723
